SUBNO,TRT,INTC1C5,INTC2,INTC3,INTC4,AET1,AET2,AET3,AET4,AET5,UET1,UET2,UET3,UET4,UET5,AHT1,AHT2,AHT3,AHT4,AHT5,UHT1,UHT2,UHT3,UHT4,UHT5,ASC1,ASC2,ASC3,ASC4,ASC5,USC1,USC2,USC3,USC4,USC5,EF1,EF2,EF3,EF4,EF5,HF1,HF2,HF3,HF4,HF5
19,p1,6.5,11,8,14,1629.78,1666.88,1652.76,1454.65,1626.23,1616.48,1672.18,1569.33,1617.72,1638.14,1461.61,1461.16,1444.42,1630.1,1561.32,1447.94,1495.2,1443.54,1487.81,1530.61,264.27,534.48,495.8,191.72,59.6,229.09,339.38,296.3,217.46,65.96,108.74,25.59,134.63,21.46,691.09,57.04,78.27,39.18,59.21,154.85
19,p2,11.5,16,13,19,1624.03,1662.21,1648.33,1449.56,1618.79,1612.72,1661.82,1560.43,1604.2,1634.99,1465.6,1458.29,1433.5,1621.64,1534.96,1427.65,1493.02,1407.85,1461.79,1501.88,127.82,387.82,318.04,114.23,55.65,110.58,213.7,174.27,137.19,59.42,90.62,28.67,96.56,20.34,863.08,201.43,118.24,207.24,73.03,161.28
19,p3,16.5,21,18,24,1629.07,1654.22,1638.47,1439.45,1614.16,1616.33,1650.36,1551.61,1592.7,1629.46,1533.31,1464.57,1461.26,1610.42,1529.97,1512.99,1497.28,1440.63,1441.13,1486.48,87.41,301.43,225.41,84.78,53.26,89.01,158.84,191.23,106.06,56.21,926.91,28.59,46.04,19.97,194.73,158.93,77.03,219.97,73.95,139.27
19,p4,21.5,26,23,29,1631.03,1645.11,1628.28,1465.65,1609.96,1619.47,1641.18,1544.04,1591.33,1625.46,1559.28,1474.26,1452.67,1613.81,1518.57,1553.25,1493.94,1428.64,1456.08,1464.64,76.68,246.88,175.69,68.94,51.82,84.26,131.11,150.22,89.31,54.05,169.95,26.12,32.96,19.86,32.93,246.73,70.35,75.77,87.2,151.52
19,p5,26.5,31,28,34,1631.74,1634.13,1619.16,1523,1607.22,1618.31,1634.17,1539.85,1597.79,1622.62,1596.19,1486.18,1434.58,1619.48,1516.32,1603.34,1487.66,1431.97,1521.17,1459.37,73.64,203.49,138.92,64.57,49.27,79.7,111.73,117.9,81.46,51.02,20.97,27.9,36.63,23.06,18.02,192.61,92.58,229.8,210.86,116.52
19,p6,31.5,36,33,39,1624.57,1627.56,1611.15,1578.69,1602.78,1612.59,1632.9,1552.49,1599.1,1617.81,1549.46,1500.69,1452.23,1621.3,1502.9,1587.94,1499.35,1477.84,1586.45,1453.85,71.7,192.58,121.93,66.92,47.82,78.85,99.79,102.29,76.18,48.57,18.65,27.79,33.48,19.87,17.4,220.57,107.42,223.65,123.78,111.6
19,p7,36.5,41,38,44,1610.96,1623.49,1615.1,1565.53,NA,1600.46,1633.42,1556.16,1596.99,NA,1522.67,1504.84,1473.11,1618.98,NA,1560.21,1499.79,1524.52,1549.83,NA,68.63,197.48,166.36,64.41,NA,73.95,111.96,142,75.5,NA,18.34,26.19,50.84,30.03,NA,155.78,51.07,212.43,95.19,NA
19,p8,41.5,46,43,49,1599.01,1620.34,1622.63,1531.31,NA,1591.21,1629.06,1558.33,1587.66,NA,1508.53,1499.77,1486.27,1605.31,NA,1542.82,1491.28,1545.24,1507.64,NA,65.57,192.79,329.49,62.17,NA,71.35,104.29,257.44,72.05,NA,17.56,24.78,75.58,31.97,NA,191.45,46.07,269.54,94.23,NA
19,p9,46.5,51,48,54,1587.41,1614.26,NA,NA,NA,1583.11,1624.97,NA,NA,NA,1507.95,1501.18,NA,NA,NA,1552.1,1482.06,NA,NA,NA,65.95,188.9,NA,NA,NA,72.06,99.85,NA,NA,NA,17.84,24.44,NA,NA,NA,190.69,41.84,,NA,NA
19,p10,51.5,56,53,59,1578.7,NA,NA,NA,NA,1574.12,NA,NA,NA,NA,1485.55,NA,NA,NA,NA,1509.86,NA,NA,NA,NA,63.27,NA,NA,NA,NA,67.69,NA,NA,NA,NA,16.46,NA,NA,NA,NA,110.06,NA,NA,NA,NA
19,p11,56.5,61,58,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,p12,61.5,66,63,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,bl,0,0,0,0,1696.29,1637.87,1741.68,1578.68,1683.16,1716.04,1643.96,1643.51,1648.83,1682.03,1669.22,1613.37,1744.91,1408.64,1650.7,1761.72,1694.55,1768.04,1418.91,1683.22,299.32,370.29,162.59,94.63,192.73,280.98,451.27,178.77,84.75,185.84,33.3,25.1,38.12,49.82,37.42,648.02,456.65,365.4,59.25,523.43
20,t1,2,2,2,2,1656.76,1607.77,1708.59,1597.68,1675.97,1708.91,1619.5,1606.87,1632.44,1668.58,1609.98,1609.56,1570.87,1340.64,1610.5,1708.42,1715.85,1756.58,1433.46,1696.72,340.02,488.65,253.12,114.01,268.14,350.94,675.58,306.99,104.14,229.22,131.08,85.55,130.04,33.63,35.56,403.07,245.85,458.92,67.56,545.11
20,r1,2.5,2.5,3,3,1649.2,1601.59,1709.73,NA,1675.36,1702.72,1616.56,1609.57,1622.18,1666.46,1616.47,1622.53,1583.57,1365.28,1605.11,1716.54,1671.73,1757.41,,1692.92,338.46,428.64,258.82,NA,258.48,321.25,573.33,304.87,,222.87,24.78,28.2,30.9,26.6,32.97,479.9,451.72,519.51,NA,567
20,t2,3.5,3.5,4,4,1633.48,1580.84,1697.63,1571.42,1668.8,1707.15,1616.72,1605.28,1621.99,1663.83,1597.41,1569.96,1517.66,1332.72,1596,1724.04,1678.59,1755.55,1445.02,1684.71,378.86,470.54,310.79,149.32,281.96,346.86,643.46,372.19,154.88,245.37,116.02,93.35,152.23,33.63,37.3,380.2,281.14,355.46,53.79,553.63
20,r2,4,4,5,5,1647.38,1594.1,1704.53,1562.87,1668.35,1712.16,1608.6,1608.14,1613.86,1664.33,1599.79,1609.6,1569.75,1373.24,1604.94,1702.15,1654.74,1739,1445.7,1691.13,348.16,425.48,317.49,128.67,262.68,327.56,568.18,375.88,173.17,227.57,20.09,27.27,39.37,33.8,34.08,415.84,415.83,477.04,36.19,659.24
20,t3,5,5,6,6,1650.06,1581.67,1693.45,1569.42,1665.29,1712.09,1606.8,1599.58,1619.69,1663.47,1565.49,1572.08,1519.34,1342.41,1615.07,1686.33,1641.63,1719.73,1430.63,1694.9,406.63,431.19,352.89,152.31,248.83,373.65,583.54,425.56,159.79,218.58,145.61,78.25,173.11,27.92,35.37,376.31,243.66,374.86,30.29,544.65
20,r3,5.5,5.5,7,7,1659.83,1592.04,1695.1,1565.04,1666.33,1712.31,1602.81,1599.73,1611.85,1660.8,1600.53,1591,1578.6,1364.77,1612.14,1651.82,1615.26,1700.06,1442.82,1693.48,374.28,393.11,316.3,152.85,231.58,341.39,528.45,352.02,163.55,206.9,30.13,25.49,31.78,25.57,33.77,480.81,321.45,527.49,104.02,631.45
20,t4,NA,6.5,NA,8,NA,1577.56,NA,1565.97,NA,NA,1608.73,NA,1611.81,NA,NA,1542.75,NA,1340.26,NA,NA,1608.57,NA,1425.71,NA,NA,439.36,NA,162.37,NA,NA,616.65,NA,165.67,NA,NA,105.96,NA,27.17,NA,NA,279.13,NA,72.43,NA
20,r4,NA,7,NA,9,NA,1593.01,NA,1562.5,NA,NA,1605.54,NA,1605.18,NA,NA,1581.64,NA,1363.88,NA,NA,1614.78,NA,1456.51,NA,NA,441.17,NA,130.91,NA,NA,592.51,NA,178.89,NA,NA,29.71,NA,25.86,NA,NA,452.72,NA,42.37,NA
20,t5,NA,8,NA,10,NA,1577.18,NA,1561.72,NA,NA,1608.07,NA,1607.82,NA,NA,1557.72,NA,1326.5,NA,NA,1634.91,NA,1448.73,NA,NA,438.41,NA,161.2,NA,NA,593.03,NA,159.38,NA,NA,117.64,NA,20.3,NA,NA,318.26,NA,28.61,NA
20,r4,NA,8.5,NA,11,NA,1591.02,NA,1556.54,NA,NA,1597.82,NA,1595.95,NA,NA,1594.44,NA,1363.86,NA,NA,1593.67,NA,1454.62,NA,NA,419.71,NA,119.32,NA,NA,577.19,NA,154.2,NA,NA,26.5,NA,37.74,NA,NA,299.04,NA,45.96,NA
20,t6,NA,9.5,NA,12,NA,1570.33,NA,1565.73,NA,NA,1598.68,NA,1601.87,NA,NA,1541.68,NA,1319.95,NA,NA,1560.03,NA,1443.91,NA,NA,422.27,NA,135.82,NA,NA,581.38,NA,139.37,NA,NA,107.11,NA,21.04,NA,NA,273.77,NA,29.94,NA
20,r6,NA,10,NA,13,NA,1586.69,NA,1558.97,NA,NA,1598.28,NA,1601.34,NA,NA,1581.56,NA,1460.35,NA,NA,1629.78,NA,1446.53,NA,NA,387.31,NA,189.28,NA,NA,531.75,NA,195.99,NA,NA,28.41,NA,46.86,NA,NA,401.07,NA,85.94,NA
20,p1,6.5,11,8,14,1666.7,1598.77,1691.89,1599.05,1660.45,1689.65,1585.9,1595.87,1610.76,1652.13,1607.4,1616.06,1714.47,1502.42,1622.57,1634.2,1583.88,1773.15,1506.98,1667.3,385.19,383.49,235.98,126.8,282.97,369.57,544.41,273.6,146.94,243.07,22.08,72.16,42.75,23.34,35.08,245.49,243.31,379.45,45.97,491.55
20,p2,11.5,16,13,19,1661.43,1586.29,1681.73,1620.66,1646.72,1680.45,1573.89,1586.55,1614.55,1640.26,1563.3,1608.89,1698.23,1530.87,1574.83,1526.55,1547.28,1755.74,1544.79,1609.16,333.28,346.31,257.03,98.35,301.6,341.08,503.63,299.69,115.03,268.21,36.15,22.01,52.19,21.56,33.27,210.95,239.84,321.15,36.2,394.25
20,p3,16.5,21,18,24,1649.25,1582.08,1670.76,1626.67,1640.53,1670.75,1569.01,1577.53,1620.33,1626.46,1536.6,1601.35,1675.82,1560.9,1593.44,1486.68,1543.98,1744.57,1576.63,1612.01,293.71,356.24,179.07,82.41,296.22,309.22,510.09,182.29,113.63,251.32,288.74,153.25,46.97,29.63,53.81,215.57,218.38,308.71,75.5,372
20,p4,21.5,26,23,29,1640.81,1576.94,1657.22,1634.29,1623.95,1659.95,1561.52,1565.24,1627.95,1615,1538.59,1573.57,1655.3,1572.38,1588.3,1462.64,1542.22,1727.14,1625.06,1583.15,229.36,337.71,150.5,73.65,316.19,279.8,486.17,128.19,122.14,277.16,560.89,55.47,37.05,24.02,166.86,254.43,155.41,340.7,54.17,271.48
20,p5,26.5,31,28,34,1632.98,1562.93,1645.07,1641.53,1615.25,1657.03,1559.42,1556.66,1630,1604.59,1534.71,1554.06,1654.95,1594.43,1566.39,1416.74,1515.8,1677.17,1640.98,1517.32,215.75,289.57,151.64,73.23,315.69,276.16,419.13,146.32,129.32,278.65,166.36,26.44,30.63,24.29,335.38,191.51,138.36,237,80.14,181.56
20,p6,31.5,36,33,39,1623.58,1553.94,1634.96,1646.34,1612.14,1646.4,1557.16,1554.16,1628.39,1593.47,1526.38,1545.94,1675.6,1597.04,1547.11,1414.52,1497.29,1573.18,1653.54,1479.54,209.55,287.08,164.45,80.29,296.15,288.03,411.75,188.51,117.52,255.19,39.07,19.13,27.34,21.18,214.46,127,145.23,188.65,64.32,123.36
20,p7,36.5,41,38,44,1627.63,1547.08,1628.8,1645.27,1601.04,1656.15,1554.34,1561.01,1628.8,1587.13,1536.08,1554.7,1630.76,1573.19,1497.42,1449.56,1500.98,1549.68,1645.9,1445.9,192.36,297.25,170.44,84.67,286.49,238.95,468.58,211.01,119.67,256.61,109.23,19.94,28.06,28.48,92.05,177.14,153.74,184.32,85.75,157.2
20,p8,41.5,46,43,49,1630.5,1546.66,1627.83,1643.58,1603.85,1663.19,1554.6,1566.78,1628.45,1596.23,1543.1,1535.05,1630.6,1598.53,1502.6,1478.03,1513.89,1550.63,1657.23,1462.12,168.21,285,192.62,80.55,264.16,199.17,448.71,219.71,122.36,257.93,43.06,23.96,21.37,27.14,71.42,191,77.32,225.5,76.76,127.29
20,p9,46.5,51,48,54,1631.43,1541.8,1631.5,1643.24,1610.13,1661.16,1552.22,NA,NA,1604.6,1563.53,1528.35,1659.66,NA,1534.79,1479.35,1481.02,1589.16,1664.62,1502.56,296.08,281.25,253.5,85.32,257.37,320.55,469.42,307.67,130.72,246.97,17.99,17.66,20.34,24.76,48.58,84.56,69.73,191.45,58.58,210.48
20,p10,51.5,56,53,59,NA,1536.32,1630.94,NA,NA,NA,1547.94,NA,NA,NA,NA,1517.11,1630.73,NA,NA,NA,1447.63,1558.24,NA,NA,NA,279.72,257.58,NA,NA,NA,460.72,317.68,NA,NA,NA,21.21,31.18,NA,NA,NA,48.6,175.27,NA,NA
20,p11,56.5,61,58,64,NA,NA,1635.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627.53,NA,NA,NA,NA,1553.71,NA,NA,NA,NA,247.26,NA,NA,NA,NA,289.34,NA,NA,NA,NA,31.12,NA,NA,NA,NA,100.56,NA,NA
20,p12,61.5,66,63,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,bl,0,0,0,0,1702.27,1662.61,1711.5,1701.07,1669.85,1658.13,1651.3,1694,1668.83,1643.71,1705.16,1373.99,1665.74,1794.51,1685.6,1798.33,1491.64,1810.64,1418.91,1808.29,69.82,61.29,155.66,98.19,113.07,67.51,78.38,152.66,110.13,97.07,31.4,21.63,44.33,39.92,21.97,1156.09,134.39,943.51,900.58,443.39
21,t1,2,2,2,2,1679.26,1649.76,1622.44,1687.29,1657.14,1648.66,1643.29,1675.5,1642.84,1625.39,1617.2,1358,1618.89,1752.97,1628.27,1763.35,1522.59,1814.47,1433.46,1754.04,63.3,55.97,290.13,137.62,94.87,69.37,64.93,304.69,113.97,82.08,129.94,177.31,167.55,22.71,26.93,773.13,22.71,681.52,533.43,332.05
21,r1,2.5,2.5,3,3,1678.99,1639.43,1694.74,1686.82,1655.37,1633.89,1634.05,1667.57,1626.42,1623.94,1612.57,1369.84,1636.04,1759.45,1630.71,1748.61,1515.97,1769.84,NA,1762.64,66.28,56.84,333.98,151.44,93.64,85.38,69.06,344.98,123.28,81.44,42.79,15.94,32.47,27.41,23.67,742.21,156.36,680.51,651.19,449.61
21,t2,3.5,3.5,4,4,1680.56,1639.21,1681.15,1685.59,1653.23,1637.08,1630.29,1669.38,1614.05,1621.96,1603.29,1353.66,1604.67,1752.28,1647.36,1772.44,1528.65,1773.27,1445.02,1780.44,75.54,61.23,385.58,208.63,92.65,109.74,68.28,393.66,168.33,81.29,193.76,164.2,235.48,20.14,23.26,886.19,51.11,763.88,652.16,429.68
21,r2,4,4,5,5,1688.09,1637.83,1683.04,1685.77,1650.84,1613.74,1627.49,1671.79,1610.47,1620.21,1636.92,1358.77,1627.87,1757.3,1652.11,1779.47,1539.95,1758.04,1445.7,1782.45,80.99,60.5,458.88,209.02,91.69,114.06,70.27,448.34,175.86,80.83,35.04,18.34,39.89,35.38,24.47,984.98,173.69,437.66,585.7,483.32
21,t3,5,5,6,6,1680.74,1632.73,1682.72,1680.48,1647.85,1625.91,1626.03,NA,1603.34,1617.66,1617.94,1346.68,1586.5,1738.99,1649.54,1800.71,1564.64,1760.22,1430.63,1784.41,96.24,67.38,429.72,233.79,90.1,155.86,71.37,430.84,212.85,79.74,202.3,178.69,240.55,95.73,27.55,852.35,50.47,751.31,663.17,306.16
21,r3,5.5,5.5,7,7,1685.13,1629.54,1709.99,1676.23,1645.41,1629.03,1621.89,1662.14,1597.73,1616.47,1629.18,1358.39,1621.34,1735.95,1640.02,1768.7,1570.82,1773.26,1442.82,1773.62,117.7,63.38,429.21,201.73,90.04,170.67,67.99,418.9,188.3,79.95,36.07,23.64,35.22,116.46,28.21,797.99,75.69,804.42,444.54,406.83
21,t4,NA,6.5,NA,8,NA,1628.28,NA,1672.83,NA,NA,1616.13,NA,1592.76,NA,NA,1347.75,NA,1721.82,NA,NA,1572.17,NA,1425.71,NA,NA,61.26,NA,221.47,NA,NA,63.51,NA,219.93,NA,NA,170.7,NA,206.62,NA,NA,49.54,NA,505.89,NA
21,r4,NA,7,NA,9,NA,1629.28,NA,1668.48,NA,NA,1613.48,NA,1596.12,NA,NA,1346.69,NA,1719.05,NA,NA,1570.23,NA,1456.51,NA,NA,56.62,NA,219.75,NA,NA,62.23,NA,241.25,NA,NA,30.83,NA,112.83,NA,NA,90.75,NA,480.35,NA
21,t5,NA,8,NA,10,NA,1610.73,NA,1663.71,NA,NA,1610.91,NA,1583.98,NA,NA,1339.1,NA,1715.52,NA,NA,1581.81,NA,1448.73,NA,NA,59.76,NA,242.5,NA,NA,62.14,NA,271.92,NA,NA,150.5,NA,128.51,NA,NA,70,NA,470.77,NA
21,r4,NA,8.5,NA,11,NA,1615.22,NA,1664.54,NA,NA,1609.86,NA,1584.08,NA,NA,1342.05,NA,1700.96,NA,NA,1585.82,NA,1454.62,NA,NA,58.09,NA,221.74,NA,NA,61.95,NA,257.87,NA,NA,35.74,NA,38.95,NA,NA,97.66,NA,492.34,NA
21,t6,NA,9.5,NA,12,NA,1619.11,NA,1665.16,NA,NA,1605,NA,1585.95,NA,NA,1330.32,NA,1686.99,NA,NA,1589.58,NA,1443.91,NA,NA,57.63,NA,240.88,NA,NA,59.2,NA,248.71,NA,NA,228.41,NA,28.75,NA,NA,63.15,NA,544.27,NA
21,r6,NA,10,NA,13,NA,1616.25,NA,1663.64,NA,NA,1602.64,NA,1582.73,NA,NA,1339.64,NA,1677.71,NA,NA,1591.34,NA,1446.53,NA,NA,54.84,NA,204.66,NA,NA,56.31,NA,214.36,NA,NA,38.76,NA,29.27,NA,NA,192.54,NA,524.85,NA
21,p1,6.5,11,8,14,1683.45,1613.05,1704.22,1653.8,1633.36,1635.62,1601.37,1649.6,1602.02,1613.69,1655.47,1356.57,1589.33,1658.72,1603.66,1764.89,1612.72,1753.18,1506.98,1741.52,86.34,55.17,424.56,240.6,84.02,115.17,64.42,410.34,242.76,75.42,93.04,313.47,28.4,35.99,21.91,718.59,37.29,612.24,353.92,284.46
21,p2,11.5,16,13,19,1672.88,1601.47,1689.04,1646.72,1616.78,1626.59,1593.91,1605.78,1617.63,1603.25,1605.33,1357.39,1535.47,1620.65,1543.64,1712.18,1577.02,1721.91,1544.79,1686.39,78.86,49.22,379.63,157.65,77.44,122.29,54.32,362.8,158.93,69.08,26.11,1160.62,32.12,26.95,20.45,363.12,15.79,461.36,195.38,235.29
21,p3,16.5,21,18,24,1664.6,1588.42,1681.43,1626.69,1605.14,1616.31,1581.92,1602.95,1599.5,1588.22,1537.81,1351.5,1504.9,1533.4,1498.13,1647.76,1547.61,1681.68,1576.63,1644.94,61.08,47.71,328.7,92.81,73.9,83.35,50.82,316.42,100.27,64.66,26.84,564.9,29.41,24.17,21.05,231.41,13.95,305.97,94.51,204.23
21,p4,21.5,26,23,29,1653.89,1574.14,1668.01,1583.85,1591.63,1604.99,1569.81,1635.85,1586.61,1578.63,1506.49,1343.7,1465.86,1496.23,1476.55,1625.15,1524.07,1632.86,1625.06,1616.31,56.1,46.47,238.14,76.52,71.01,72.31,49.4,255.17,84.61,62.2,30.77,36.05,70.96,23.25,20.85,263.2,6.89,113.11,82.18,166.46
21,p5,26.5,31,28,34,1645.34,1569.14,1652.1,1591.35,1599.18,1598.51,1562.59,1625.35,1580.66,1587.18,1508.06,1359.48,1441.02,1477.64,1490.74,1625.63,1518.9,1595.8,1640.98,1604.32,54.14,46.42,177.24,70.22,68.08,68.23,48.99,191.37,78.93,58.44,31.63,22.68,91.88,22.57,22.58,305.84,9.64,71.08,80.35,165.5
21,p6,31.5,36,33,39,1634.51,1576.27,1639.97,1589.98,1597.62,1587.89,1563.64,1617.7,1572.69,1587.84,1488.48,1395.97,1423.07,1461.26,1508.16,1602.06,1520.88,1560.63,1653.54,1634.54,50.26,46.39,141.39,65.14,65.8,63.78,48,153.82,73.95,55.49,26.45,89.52,119,22.2,26.65,152.74,12.48,39.17,73.02,142.35
21,p7,36.5,41,38,44,1626.09,1578.59,1629.05,1573.53,1579.78,1579.87,1562.59,1605.8,1558.3,1573.86,1464.77,1419.81,1400.39,1437.32,1467.41,1568.74,1531.87,1535.85,1645.9,1625.24,48.56,46.85,146.72,58.83,64.78,63.3,47.49,189.81,68.1,55.1,26.87,348.29,118.17,22.02,23.12,127.28,9.07,27.77,67.58,123.64
21,p8,41.5,46,43,49,1619.51,1571.73,1618.45,NA,1561.88,1575.49,1555.86,1599.29,NA,1559.44,1450.95,1412.49,1383.44,NA,1434.93,1547.83,1525.62,1512.89,1657.23,1589.95,47.41,47.03,194.89,NA,65.88,61.23,47.21,215.97,NA,58.74,26.85,21.62,133.88,NA,24.35,109.22,9.74,32.21,NA,73.46
21,p9,46.5,51,48,54,1609.9,1556.59,1605.43,NA,1548.57,1562.9,1545.75,1594.99,NA,1550.83,1430.54,1389.2,1374.04,NA,1408.01,1524.18,1511.42,1492.79,1664.62,1547.92,46.6,47.03,290.83,NA,75.72,57.73,46.22,265.46,NA,75.71,27.29,19.88,77.48,NA,35.19,54.85,6.26,20.84,NA,64.95
21,p10,51.5,56,53,59,NA,1538.47,1601.56,NA,NA,NA,1530.58,1594.65,NA,NA,NA,1369.52,1360.94,NA,NA,NA,1492.19,1462.42,NA,NA,NA,46.74,291.92,NA,NA,NA,46.26,260.97,NA,NA,NA,19.39,103.65,NA,NA,NA,5.32,9.77,NA,NA
21,p11,56.5,61,58,64,NA,NA,NA,NA,NA,NA,NA,1600.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,p12,61.5,66,63,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,bl,0,0,0,0,1733.55,1622.3,1685.73,1729.67,1669.15,1697.76,1670.46,1654.68,1694.81,1672.47,1624.22,1723.36,1792.67,1653.22,1677.07,1836.85,1799.47,1867.87,1794.27,1727.79,171.59,127.99,281.81,207.24,131.37,122.94,114.09,151.52,206.18,85.62,104.96,53.41,106.51,170.39,380.12,520.32,525.32,554.81,349.8,347.32
22,t1,2,2,2,2,1729.8,1570.38,1673.9,1717.55,1654.85,1700.49,1678.84,1652.58,1682.69,1679.36,1567,1720.35,1721.4,1601.2,1667.5,1816.12,1788.04,1856.92,1751.02,1723.07,460.61,297.81,573.44,274.11,213.02,422.29,296.18,364.45,248.19,116.09,90.66,149.99,227.14,63.83,160.58,431.53,309.21,361.92,261.31,209.38
22,r1,2.5,2.5,3,3,1724.77,1579.82,1647.65,1714.84,1666.82,1697.63,1672.67,1618.41,1685.71,1681.99,1569.12,1715.43,1765.25,1625.07,1678.24,1803.75,1780.03,1840.1,1755.54,1712.53,378.75,316.6,425.15,274.52,299.43,313.76,290.1,271.01,202.33,149.08,62.91,41.13,34.84,144.28,182.56,587.56,514.02,489,290.63,228.95
22,t2,3.5,3.5,4,4,1719.92,1580.35,1633.98,1709.66,1667.4,1702.38,1683.12,1613.04,1680.25,1679.95,1564.9,1719.13,1690.02,1607.88,1654.5,1802.07,1797.63,1842.04,1747.61,1707.08,498.46,503.93,477.46,299.34,317.12,448.28,458.41,317.51,226.02,169.35,151.6,132.19,246.67,71.85,154.72,396.43,361.03,455.43,262.09,234.68
22,r2,4,4,5,5,1712.39,1569.31,1635.8,1713.66,1667.52,1708.39,1685.77,1586.99,1675.23,1678.71,1585.52,1709.99,1751.55,1620.73,1669.67,1805.1,1784.61,1851.98,1755.99,1709.47,405.22,380.85,404.2,303.18,359.89,335.79,385.37,255.85,216.35,161.58,48.2,54.94,47.89,116.8,192.08,572.14,495.67,565.05,250.22,263.43
22,t3,5,5,6,6,1709.93,1562.94,1631.95,1708.14,1674.36,1708.14,1690.32,1594.16,1664.9,1681.84,1567.96,1710.72,1697.15,1597.04,1665.82,1806.98,1791.67,1854.19,1748.34,1706.45,502.46,559.29,466.21,339.64,346.21,466.48,606.25,303.6,269.33,210.53,147.84,133.01,236.92,77.73,208.29,432.71,411.62,439.65,181.7,350.01
22,r3,5.5,5.5,7,7,1708.14,1577.92,1635.16,1709.56,1677.54,1710.57,1692.41,1578.64,1660.4,1682.43,1587.71,1710.37,1733.97,1605.71,1691.67,1801.57,1790.02,1853.87,1752.62,1725.57,427.9,407.65,404.9,301.26,306.75,353.8,434.22,279.18,213.37,165.09,45.63,60.93,44.02,141.8,202.41,615.09,545.92,535.61,212.15,315.02
22,t4,NA,6.5,NA,8,NA,1561.26,NA,1707.49,NA,NA,1694.18,NA,1661.49,NA,NA,1710.73,NA,1590.85,NA,NA,1795.29,NA,1740.14,NA,NA,486.85,NA,446.72,NA,NA,501.7,NA,328.13,NA,NA,77.91,NA,86.46,NA,NA,350.72,NA,220.09,NA
22,r4,NA,7,NA,9,NA,1578.49,NA,1718,NA,NA,1695.24,NA,1659.91,NA,NA,1708.86,NA,1626.95,NA,NA,1789.69,NA,1714.07,NA,NA,404.75,NA,432.16,NA,NA,417.99,NA,343.88,NA,NA,40.64,NA,169.01,NA,NA,509.14,NA,572.03,NA
22,t5,NA,8,NA,10,NA,1557.97,NA,1712.47,NA,NA,1695.57,NA,1664.67,NA,NA,1710.77,NA,1624.17,NA,NA,1784.85,NA,1693.08,NA,NA,416.93,NA,432.02,NA,NA,427.62,NA,350.36,NA,NA,86.13,NA,71.52,NA,NA,361.96,NA,269.67,NA
22,r4,NA,8.5,NA,11,NA,1569.71,NA,1714.19,NA,NA,1692.53,NA,1663.81,NA,NA,1705.23,NA,1641.59,NA,NA,1795.61,NA,1692.48,NA,NA,371.82,NA,389.28,NA,NA,383.22,NA,298.84,NA,NA,41.34,NA,150.64,NA,NA,547.3,NA,333.91,NA
22,t6,NA,9.5,NA,12,NA,1552.98,NA,1708.37,NA,NA,1696.24,NA,1662.39,NA,NA,1708.68,NA,1607.57,NA,NA,1796.56,NA,1694.7,NA,NA,463.06,NA,420.34,NA,NA,495.82,NA,323.16,NA,NA,129.24,NA,68.74,NA,NA,363.67,NA,146.56,NA
22,r6,NA,10,NA,13,NA,1578.87,NA,1713.95,NA,NA,1696.01,NA,1663.06,NA,NA,1706.66,NA,1613.55,NA,NA,1789.86,NA,1670.57,NA,NA,377.7,NA,428.92,NA,NA,385.42,NA,319.52,NA,NA,35.93,NA,180.35,NA,NA,530.93,NA,383.36,NA
22,p1,6.5,11,8,14,1708.3,1615.9,1630.78,1710.47,1679.39,1707.67,1694.22,1601.95,1662.11,1676.26,1633.46,1709.3,1789.17,1613.23,1685.58,1811.93,1778.43,1854.55,1654.81,1703.97,289.94,266.53,350.2,348.82,251.31,226.8,272.98,218.92,286.67,155.92,54.66,41.45,41.99,164.96,220.06,570.82,464.55,549.67,191.79,235.97
22,p2,11.5,16,13,19,1706.74,1609.93,1623.36,1708.88,1675.15,1663.07,1694.07,1610.02,1648.32,1671.17,1620.25,1707.5,1763.59,1594.57,1683.14,1791.12,1765.22,1823.35,1624.34,1695.18,220.47,170.95,344.54,325.13,214.54,179.02,169.38,195.43,270.24,149.45,60.3,37.98,42.69,145.67,264.81,451.26,474.7,404.02,183.68,249.91
